source_category_id,target_category_id,relation,evidence
category:5fef2668deb47355,category:d9d8e46557c98bec,RELATED_LINK,data\raw\zara\discovery\1657.json
category:5fef2668deb47355,category:5d492e64a36987f3,RELATED_LINK,data\raw\zara\discovery\1657.json
category:5fef2668deb47355,category:e571a2bc5f5180d9,RELATED_LINK,data\raw\zara\discovery\1657.json
category:7e78d3be6d7c9174,category:25c9417fba67de39,RELATED_LINK,data\raw\zara\discovery\1753.json
category:7e78d3be6d7c9174,category:fddee08b1d9b3ebb,RELATED_LINK,data\raw\zara\discovery\1753.json
category:7e78d3be6d7c9174,category:d280084976e53695,RELATED_LINK,data\raw\zara\discovery\1753.json
category:7e78d3be6d7c9174,category:467fd38657bfd668,RELATED_LINK,data\raw\zara\discovery\1753.json
category:7e78d3be6d7c9174,category:7f82aadbde310d6e,RELATED_LINK,data\raw\zara\discovery\1753.json
category:7e78d3be6d7c9174,category:c09015cfe6a984fd,RELATED_LINK,data\raw\zara\discovery\1753.json
category:7e78d3be6d7c9174,category:7646b21c5fe650c0,RELATED_LINK,data\raw\zara\discovery\1753.json
category:7e78d3be6d7c9174,category:9b53282c363d9d71,RELATED_LINK,data\raw\zara\discovery\1753.json
category:7e78d3be6d7c9174,category:5a9cf10d56051d37,RELATED_LINK,data\raw\zara\discovery\1753.json
category:7e78d3be6d7c9174,category:e5bea6e3867aa001,RELATED_LINK,data\raw\zara\discovery\1753.json
category:7e78d3be6d7c9174,category:5f59c07a6fd1725b,RELATED_LINK,data\raw\zara\discovery\1753.json
category:7e78d3be6d7c9174,category:c596c1e2efebefde,RELATED_LINK,data\raw\zara\discovery\1753.json
category:7e78d3be6d7c9174,category:2e610c19e30d8431,RELATED_LINK,data\raw\zara\discovery\1753.json
category:7e78d3be6d7c9174,category:12f261f83e72a881,RELATED_LINK,data\raw\zara\discovery\1753.json
category:7e78d3be6d7c9174,category:c5ab2427ffab4133,RELATED_LINK,data\raw\zara\discovery\1753.json
category:7e78d3be6d7c9174,category:25247cba85667883,RELATED_LINK,data\raw\zara\discovery\1753.json
category:7e78d3be6d7c9174,category:5fef2668deb47355,RELATED_LINK,data\raw\zara\discovery\1753.json
category:7e78d3be6d7c9174,category:90cc12c57e779476,RELATED_LINK,data\raw\zara\discovery\1753.json
category:7e78d3be6d7c9174,category:4618ddd0488f15c7,RELATED_LINK,data\raw\zara\discovery\1753.json
category:7e78d3be6d7c9174,category:2c4a5863c813b5ee,RELATED_LINK,data\raw\zara\discovery\1753.json
category:7e78d3be6d7c9174,category:67ae6741c8034dac,RELATED_LINK,data\raw\zara\discovery\1753.json
category:7e78d3be6d7c9174,category:e16bc65c15899d9d,RELATED_LINK,data\raw\zara\discovery\1753.json
category:7e78d3be6d7c9174,category:e1c79596ba9ed8b8,RELATED_LINK,data\raw\zara\discovery\1753.json
category:7e78d3be6d7c9174,category:c02c58555d24d51a,RELATED_LINK,data\raw\zara\discovery\1753.json
category:7e78d3be6d7c9174,category:a5b3626926846f0b,RELATED_LINK,data\raw\zara\discovery\1753.json
category:7e78d3be6d7c9174,category:97787d9f86820684,RELATED_LINK,data\raw\zara\discovery\1753.json
category:7e78d3be6d7c9174,category:28187e18bcbcb457,RELATED_LINK,data\raw\zara\discovery\1753.json
category:7e78d3be6d7c9174,category:a90746e9b12ca312,RELATED_LINK,data\raw\zara\discovery\1753.json
category:7e78d3be6d7c9174,category:5069281f29a1ff75,RELATED_LINK,data\raw\zara\discovery\1753.json
category:7e78d3be6d7c9174,category:7d11bbc8108fb596,RELATED_LINK,data\raw\zara\discovery\1753.json
category:7e78d3be6d7c9174,category:51722dd38abdd1cb,RELATED_LINK,data\raw\zara\discovery\1753.json
category:7e78d3be6d7c9174,category:b8f2003d5b630a6d,RELATED_LINK,data\raw\zara\discovery\1753.json
category:7e78d3be6d7c9174,category:31967ffd8526d619,RELATED_LINK,data\raw\zara\discovery\1753.json
category:7e78d3be6d7c9174,category:ef79297b7a465839,RELATED_LINK,data\raw\zara\discovery\1753.json
category:7e78d3be6d7c9174,category:de8b8e048badf9de,RELATED_LINK,data\raw\zara\discovery\1753.json
category:7e78d3be6d7c9174,category:92d87157bfe4c137,RELATED_LINK,data\raw\zara\discovery\1753.json
category:7e78d3be6d7c9174,category:d9d8e46557c98bec,RELATED_LINK,data\raw\zara\discovery\1753.json
category:7e78d3be6d7c9174,category:5d492e64a36987f3,RELATED_LINK,data\raw\zara\discovery\1753.json
category:7e78d3be6d7c9174,category:e571a2bc5f5180d9,RELATED_LINK,data\raw\zara\discovery\1753.json
category:7e78d3be6d7c9174,category:3d9f64d13a5e5b9c,RELATED_LINK,data\raw\zara\discovery\1753.json
category:e5bea6e3867aa001,category:25c9417fba67de39,RELATED_LINK,data\raw\zara\discovery\1784.json
category:e5bea6e3867aa001,category:fddee08b1d9b3ebb,RELATED_LINK,data\raw\zara\discovery\1784.json
category:e5bea6e3867aa001,category:d280084976e53695,RELATED_LINK,data\raw\zara\discovery\1784.json
category:e5bea6e3867aa001,category:467fd38657bfd668,RELATED_LINK,data\raw\zara\discovery\1784.json
category:e5bea6e3867aa001,category:7f82aadbde310d6e,RELATED_LINK,data\raw\zara\discovery\1784.json
category:e5bea6e3867aa001,category:c09015cfe6a984fd,RELATED_LINK,data\raw\zara\discovery\1784.json
category:e5bea6e3867aa001,category:7646b21c5fe650c0,RELATED_LINK,data\raw\zara\discovery\1784.json
category:e5bea6e3867aa001,category:9b53282c363d9d71,RELATED_LINK,data\raw\zara\discovery\1784.json
category:e5bea6e3867aa001,category:5a9cf10d56051d37,RELATED_LINK,data\raw\zara\discovery\1784.json
category:e5bea6e3867aa001,category:7e78d3be6d7c9174,RELATED_LINK,data\raw\zara\discovery\1784.json
category:e5bea6e3867aa001,category:5f59c07a6fd1725b,RELATED_LINK,data\raw\zara\discovery\1784.json
category:e5bea6e3867aa001,category:c596c1e2efebefde,RELATED_LINK,data\raw\zara\discovery\1784.json
category:e5bea6e3867aa001,category:2e610c19e30d8431,RELATED_LINK,data\raw\zara\discovery\1784.json
category:e5bea6e3867aa001,category:12f261f83e72a881,RELATED_LINK,data\raw\zara\discovery\1784.json
category:e5bea6e3867aa001,category:c5ab2427ffab4133,RELATED_LINK,data\raw\zara\discovery\1784.json
category:e5bea6e3867aa001,category:25247cba85667883,RELATED_LINK,data\raw\zara\discovery\1784.json
category:e5bea6e3867aa001,category:5fef2668deb47355,RELATED_LINK,data\raw\zara\discovery\1784.json
category:e5bea6e3867aa001,category:90cc12c57e779476,RELATED_LINK,data\raw\zara\discovery\1784.json
category:e5bea6e3867aa001,category:4618ddd0488f15c7,RELATED_LINK,data\raw\zara\discovery\1784.json
category:e5bea6e3867aa001,category:2c4a5863c813b5ee,RELATED_LINK,data\raw\zara\discovery\1784.json
category:e5bea6e3867aa001,category:67ae6741c8034dac,RELATED_LINK,data\raw\zara\discovery\1784.json
category:e5bea6e3867aa001,category:e16bc65c15899d9d,RELATED_LINK,data\raw\zara\discovery\1784.json
category:e5bea6e3867aa001,category:e1c79596ba9ed8b8,RELATED_LINK,data\raw\zara\discovery\1784.json
category:e5bea6e3867aa001,category:c02c58555d24d51a,RELATED_LINK,data\raw\zara\discovery\1784.json
category:e5bea6e3867aa001,category:a5b3626926846f0b,RELATED_LINK,data\raw\zara\discovery\1784.json
category:e5bea6e3867aa001,category:97787d9f86820684,RELATED_LINK,data\raw\zara\discovery\1784.json
category:e5bea6e3867aa001,category:28187e18bcbcb457,RELATED_LINK,data\raw\zara\discovery\1784.json
category:e5bea6e3867aa001,category:a90746e9b12ca312,RELATED_LINK,data\raw\zara\discovery\1784.json
category:e5bea6e3867aa001,category:5069281f29a1ff75,RELATED_LINK,data\raw\zara\discovery\1784.json
category:e5bea6e3867aa001,category:7d11bbc8108fb596,RELATED_LINK,data\raw\zara\discovery\1784.json
category:e5bea6e3867aa001,category:51722dd38abdd1cb,RELATED_LINK,data\raw\zara\discovery\1784.json
category:e5bea6e3867aa001,category:b8f2003d5b630a6d,RELATED_LINK,data\raw\zara\discovery\1784.json
category:e5bea6e3867aa001,category:31967ffd8526d619,RELATED_LINK,data\raw\zara\discovery\1784.json
category:e5bea6e3867aa001,category:ef79297b7a465839,RELATED_LINK,data\raw\zara\discovery\1784.json
category:e5bea6e3867aa001,category:de8b8e048badf9de,RELATED_LINK,data\raw\zara\discovery\1784.json
category:e5bea6e3867aa001,category:92d87157bfe4c137,RELATED_LINK,data\raw\zara\discovery\1784.json
category:e5bea6e3867aa001,category:d9d8e46557c98bec,RELATED_LINK,data\raw\zara\discovery\1784.json
category:e5bea6e3867aa001,category:5d492e64a36987f3,RELATED_LINK,data\raw\zara\discovery\1784.json
category:e5bea6e3867aa001,category:e571a2bc5f5180d9,RELATED_LINK,data\raw\zara\discovery\1784.json
category:e5bea6e3867aa001,category:2283ed614bb5fe78,RELATED_LINK,data\raw\zara\discovery\1784.json
category:c5ab2427ffab4133,category:25c9417fba67de39,RELATED_LINK,data\raw\zara\discovery\2515.json
category:c5ab2427ffab4133,category:fddee08b1d9b3ebb,RELATED_LINK,data\raw\zara\discovery\2515.json
category:c5ab2427ffab4133,category:d280084976e53695,RELATED_LINK,data\raw\zara\discovery\2515.json
category:c5ab2427ffab4133,category:467fd38657bfd668,RELATED_LINK,data\raw\zara\discovery\2515.json
category:c5ab2427ffab4133,category:7f82aadbde310d6e,RELATED_LINK,data\raw\zara\discovery\2515.json
category:c5ab2427ffab4133,category:c09015cfe6a984fd,RELATED_LINK,data\raw\zara\discovery\2515.json
category:c5ab2427ffab4133,category:7646b21c5fe650c0,RELATED_LINK,data\raw\zara\discovery\2515.json
category:c5ab2427ffab4133,category:9b53282c363d9d71,RELATED_LINK,data\raw\zara\discovery\2515.json
category:c5ab2427ffab4133,category:5a9cf10d56051d37,RELATED_LINK,data\raw\zara\discovery\2515.json
category:c5ab2427ffab4133,category:e5bea6e3867aa001,RELATED_LINK,data\raw\zara\discovery\2515.json
category:c5ab2427ffab4133,category:7e78d3be6d7c9174,RELATED_LINK,data\raw\zara\discovery\2515.json
category:c5ab2427ffab4133,category:5f59c07a6fd1725b,RELATED_LINK,data\raw\zara\discovery\2515.json
category:c5ab2427ffab4133,category:c596c1e2efebefde,RELATED_LINK,data\raw\zara\discovery\2515.json
category:c5ab2427ffab4133,category:2e610c19e30d8431,RELATED_LINK,data\raw\zara\discovery\2515.json
category:c5ab2427ffab4133,category:12f261f83e72a881,RELATED_LINK,data\raw\zara\discovery\2515.json
category:c5ab2427ffab4133,category:25247cba85667883,RELATED_LINK,data\raw\zara\discovery\2515.json
category:c5ab2427ffab4133,category:5fef2668deb47355,RELATED_LINK,data\raw\zara\discovery\2515.json
category:c5ab2427ffab4133,category:90cc12c57e779476,RELATED_LINK,data\raw\zara\discovery\2515.json
category:c5ab2427ffab4133,category:4618ddd0488f15c7,RELATED_LINK,data\raw\zara\discovery\2515.json
category:c5ab2427ffab4133,category:2c4a5863c813b5ee,RELATED_LINK,data\raw\zara\discovery\2515.json
category:c5ab2427ffab4133,category:67ae6741c8034dac,RELATED_LINK,data\raw\zara\discovery\2515.json
category:c5ab2427ffab4133,category:e16bc65c15899d9d,RELATED_LINK,data\raw\zara\discovery\2515.json
category:c5ab2427ffab4133,category:e1c79596ba9ed8b8,RELATED_LINK,data\raw\zara\discovery\2515.json
category:c5ab2427ffab4133,category:c02c58555d24d51a,RELATED_LINK,data\raw\zara\discovery\2515.json
category:c5ab2427ffab4133,category:a5b3626926846f0b,RELATED_LINK,data\raw\zara\discovery\2515.json
category:c5ab2427ffab4133,category:97787d9f86820684,RELATED_LINK,data\raw\zara\discovery\2515.json
category:c5ab2427ffab4133,category:28187e18bcbcb457,RELATED_LINK,data\raw\zara\discovery\2515.json
category:c5ab2427ffab4133,category:a90746e9b12ca312,RELATED_LINK,data\raw\zara\discovery\2515.json
category:c5ab2427ffab4133,category:5069281f29a1ff75,RELATED_LINK,data\raw\zara\discovery\2515.json
category:c5ab2427ffab4133,category:7d11bbc8108fb596,RELATED_LINK,data\raw\zara\discovery\2515.json
category:c5ab2427ffab4133,category:51722dd38abdd1cb,RELATED_LINK,data\raw\zara\discovery\2515.json
category:c5ab2427ffab4133,category:b8f2003d5b630a6d,RELATED_LINK,data\raw\zara\discovery\2515.json
category:c5ab2427ffab4133,category:31967ffd8526d619,RELATED_LINK,data\raw\zara\discovery\2515.json
category:c5ab2427ffab4133,category:ef79297b7a465839,RELATED_LINK,data\raw\zara\discovery\2515.json
category:c5ab2427ffab4133,category:de8b8e048badf9de,RELATED_LINK,data\raw\zara\discovery\2515.json
category:c5ab2427ffab4133,category:92d87157bfe4c137,RELATED_LINK,data\raw\zara\discovery\2515.json
category:c5ab2427ffab4133,category:d9d8e46557c98bec,RELATED_LINK,data\raw\zara\discovery\2515.json
category:c5ab2427ffab4133,category:5d492e64a36987f3,RELATED_LINK,data\raw\zara\discovery\2515.json
category:c5ab2427ffab4133,category:e571a2bc5f5180d9,RELATED_LINK,data\raw\zara\discovery\2515.json
category:c5ab2427ffab4133,category:42dead6ace626e8c,RELATED_LINK,data\raw\zara\discovery\2515.json
category:25247cba85667883,category:25c9417fba67de39,RELATED_LINK,data\raw\zara\discovery\2516.json
category:25247cba85667883,category:fddee08b1d9b3ebb,RELATED_LINK,data\raw\zara\discovery\2516.json
category:25247cba85667883,category:d280084976e53695,RELATED_LINK,data\raw\zara\discovery\2516.json
category:25247cba85667883,category:467fd38657bfd668,RELATED_LINK,data\raw\zara\discovery\2516.json
category:25247cba85667883,category:7f82aadbde310d6e,RELATED_LINK,data\raw\zara\discovery\2516.json
category:25247cba85667883,category:c09015cfe6a984fd,RELATED_LINK,data\raw\zara\discovery\2516.json
category:25247cba85667883,category:7646b21c5fe650c0,RELATED_LINK,data\raw\zara\discovery\2516.json
category:25247cba85667883,category:e5bea6e3867aa001,RELATED_LINK,data\raw\zara\discovery\2516.json
category:25247cba85667883,category:2c4a5863c813b5ee,RELATED_LINK,data\raw\zara\discovery\2516.json
category:25247cba85667883,category:9b53282c363d9d71,RELATED_LINK,data\raw\zara\discovery\2516.json
category:25247cba85667883,category:5a9cf10d56051d37,RELATED_LINK,data\raw\zara\discovery\2516.json
category:25247cba85667883,category:7e78d3be6d7c9174,RELATED_LINK,data\raw\zara\discovery\2516.json
category:25247cba85667883,category:5f59c07a6fd1725b,RELATED_LINK,data\raw\zara\discovery\2516.json
category:25247cba85667883,category:c596c1e2efebefde,RELATED_LINK,data\raw\zara\discovery\2516.json
category:25247cba85667883,category:2e610c19e30d8431,RELATED_LINK,data\raw\zara\discovery\2516.json
category:25247cba85667883,category:12f261f83e72a881,RELATED_LINK,data\raw\zara\discovery\2516.json
category:25247cba85667883,category:c5ab2427ffab4133,RELATED_LINK,data\raw\zara\discovery\2516.json
category:25247cba85667883,category:5fef2668deb47355,RELATED_LINK,data\raw\zara\discovery\2516.json
category:25247cba85667883,category:90cc12c57e779476,RELATED_LINK,data\raw\zara\discovery\2516.json
category:25247cba85667883,category:4618ddd0488f15c7,RELATED_LINK,data\raw\zara\discovery\2516.json
category:25247cba85667883,category:67ae6741c8034dac,RELATED_LINK,data\raw\zara\discovery\2516.json
category:25247cba85667883,category:e16bc65c15899d9d,RELATED_LINK,data\raw\zara\discovery\2516.json
category:25247cba85667883,category:e1c79596ba9ed8b8,RELATED_LINK,data\raw\zara\discovery\2516.json
category:25247cba85667883,category:c02c58555d24d51a,RELATED_LINK,data\raw\zara\discovery\2516.json
category:25247cba85667883,category:a5b3626926846f0b,RELATED_LINK,data\raw\zara\discovery\2516.json
category:25247cba85667883,category:97787d9f86820684,RELATED_LINK,data\raw\zara\discovery\2516.json
category:25247cba85667883,category:28187e18bcbcb457,RELATED_LINK,data\raw\zara\discovery\2516.json
category:25247cba85667883,category:a90746e9b12ca312,RELATED_LINK,data\raw\zara\discovery\2516.json
category:25247cba85667883,category:5069281f29a1ff75,RELATED_LINK,data\raw\zara\discovery\2516.json
category:25247cba85667883,category:7d11bbc8108fb596,RELATED_LINK,data\raw\zara\discovery\2516.json
category:25247cba85667883,category:51722dd38abdd1cb,RELATED_LINK,data\raw\zara\discovery\2516.json
category:25247cba85667883,category:b8f2003d5b630a6d,RELATED_LINK,data\raw\zara\discovery\2516.json
category:25247cba85667883,category:31967ffd8526d619,RELATED_LINK,data\raw\zara\discovery\2516.json
category:25247cba85667883,category:ef79297b7a465839,RELATED_LINK,data\raw\zara\discovery\2516.json
category:25247cba85667883,category:de8b8e048badf9de,RELATED_LINK,data\raw\zara\discovery\2516.json
category:25247cba85667883,category:92d87157bfe4c137,RELATED_LINK,data\raw\zara\discovery\2516.json
category:25247cba85667883,category:d9d8e46557c98bec,RELATED_LINK,data\raw\zara\discovery\2516.json
category:25247cba85667883,category:5d492e64a36987f3,RELATED_LINK,data\raw\zara\discovery\2516.json
category:25247cba85667883,category:e571a2bc5f5180d9,RELATED_LINK,data\raw\zara\discovery\2516.json
category:25247cba85667883,category:62c9ea812ac9a762,RELATED_LINK,data\raw\zara\discovery\2516.json
category:2e610c19e30d8431,category:25c9417fba67de39,RELATED_LINK,data\raw\zara\discovery\2517.json
category:2e610c19e30d8431,category:fddee08b1d9b3ebb,RELATED_LINK,data\raw\zara\discovery\2517.json
category:2e610c19e30d8431,category:d280084976e53695,RELATED_LINK,data\raw\zara\discovery\2517.json
category:2e610c19e30d8431,category:467fd38657bfd668,RELATED_LINK,data\raw\zara\discovery\2517.json
category:2e610c19e30d8431,category:7f82aadbde310d6e,RELATED_LINK,data\raw\zara\discovery\2517.json
category:2e610c19e30d8431,category:c09015cfe6a984fd,RELATED_LINK,data\raw\zara\discovery\2517.json
category:2e610c19e30d8431,category:7646b21c5fe650c0,RELATED_LINK,data\raw\zara\discovery\2517.json
category:2e610c19e30d8431,category:c5ab2427ffab4133,RELATED_LINK,data\raw\zara\discovery\2517.json
category:2e610c19e30d8431,category:e5bea6e3867aa001,RELATED_LINK,data\raw\zara\discovery\2517.json
category:2e610c19e30d8431,category:90cc12c57e779476,RELATED_LINK,data\raw\zara\discovery\2517.json
category:2e610c19e30d8431,category:9b53282c363d9d71,RELATED_LINK,data\raw\zara\discovery\2517.json
category:2e610c19e30d8431,category:5a9cf10d56051d37,RELATED_LINK,data\raw\zara\discovery\2517.json
category:2e610c19e30d8431,category:7e78d3be6d7c9174,RELATED_LINK,data\raw\zara\discovery\2517.json
category:2e610c19e30d8431,category:5f59c07a6fd1725b,RELATED_LINK,data\raw\zara\discovery\2517.json
category:2e610c19e30d8431,category:c596c1e2efebefde,RELATED_LINK,data\raw\zara\discovery\2517.json
category:2e610c19e30d8431,category:12f261f83e72a881,RELATED_LINK,data\raw\zara\discovery\2517.json
category:2e610c19e30d8431,category:25247cba85667883,RELATED_LINK,data\raw\zara\discovery\2517.json
category:2e610c19e30d8431,category:5fef2668deb47355,RELATED_LINK,data\raw\zara\discovery\2517.json
category:2e610c19e30d8431,category:4618ddd0488f15c7,RELATED_LINK,data\raw\zara\discovery\2517.json
category:2e610c19e30d8431,category:2c4a5863c813b5ee,RELATED_LINK,data\raw\zara\discovery\2517.json
category:2e610c19e30d8431,category:67ae6741c8034dac,RELATED_LINK,data\raw\zara\discovery\2517.json
category:2e610c19e30d8431,category:e16bc65c15899d9d,RELATED_LINK,data\raw\zara\discovery\2517.json
category:2e610c19e30d8431,category:e1c79596ba9ed8b8,RELATED_LINK,data\raw\zara\discovery\2517.json
category:2e610c19e30d8431,category:c02c58555d24d51a,RELATED_LINK,data\raw\zara\discovery\2517.json
category:2e610c19e30d8431,category:a5b3626926846f0b,RELATED_LINK,data\raw\zara\discovery\2517.json
category:2e610c19e30d8431,category:97787d9f86820684,RELATED_LINK,data\raw\zara\discovery\2517.json
category:2e610c19e30d8431,category:28187e18bcbcb457,RELATED_LINK,data\raw\zara\discovery\2517.json
category:2e610c19e30d8431,category:a90746e9b12ca312,RELATED_LINK,data\raw\zara\discovery\2517.json
category:2e610c19e30d8431,category:5069281f29a1ff75,RELATED_LINK,data\raw\zara\discovery\2517.json
category:2e610c19e30d8431,category:7d11bbc8108fb596,RELATED_LINK,data\raw\zara\discovery\2517.json
category:2e610c19e30d8431,category:51722dd38abdd1cb,RELATED_LINK,data\raw\zara\discovery\2517.json
category:2e610c19e30d8431,category:b8f2003d5b630a6d,RELATED_LINK,data\raw\zara\discovery\2517.json
category:2e610c19e30d8431,category:31967ffd8526d619,RELATED_LINK,data\raw\zara\discovery\2517.json
category:2e610c19e30d8431,category:ef79297b7a465839,RELATED_LINK,data\raw\zara\discovery\2517.json
category:2e610c19e30d8431,category:de8b8e048badf9de,RELATED_LINK,data\raw\zara\discovery\2517.json
category:2e610c19e30d8431,category:92d87157bfe4c137,RELATED_LINK,data\raw\zara\discovery\2517.json
category:2e610c19e30d8431,category:d9d8e46557c98bec,RELATED_LINK,data\raw\zara\discovery\2517.json
category:2e610c19e30d8431,category:5d492e64a36987f3,RELATED_LINK,data\raw\zara\discovery\2517.json
category:2e610c19e30d8431,category:e571a2bc5f5180d9,RELATED_LINK,data\raw\zara\discovery\2517.json
category:7646b21c5fe650c0,category:25c9417fba67de39,RELATED_LINK,data\raw\zara\discovery\3174.json
category:7646b21c5fe650c0,category:fddee08b1d9b3ebb,RELATED_LINK,data\raw\zara\discovery\3174.json
category:7646b21c5fe650c0,category:d280084976e53695,RELATED_LINK,data\raw\zara\discovery\3174.json
category:7646b21c5fe650c0,category:467fd38657bfd668,RELATED_LINK,data\raw\zara\discovery\3174.json
category:7646b21c5fe650c0,category:7f82aadbde310d6e,RELATED_LINK,data\raw\zara\discovery\3174.json
category:7646b21c5fe650c0,category:c09015cfe6a984fd,RELATED_LINK,data\raw\zara\discovery\3174.json
category:7646b21c5fe650c0,category:9b53282c363d9d71,RELATED_LINK,data\raw\zara\discovery\3174.json
category:7646b21c5fe650c0,category:5a9cf10d56051d37,RELATED_LINK,data\raw\zara\discovery\3174.json
category:7646b21c5fe650c0,category:e5bea6e3867aa001,RELATED_LINK,data\raw\zara\discovery\3174.json
category:7646b21c5fe650c0,category:7e78d3be6d7c9174,RELATED_LINK,data\raw\zara\discovery\3174.json
category:7646b21c5fe650c0,category:5f59c07a6fd1725b,RELATED_LINK,data\raw\zara\discovery\3174.json
category:7646b21c5fe650c0,category:c596c1e2efebefde,RELATED_LINK,data\raw\zara\discovery\3174.json
category:7646b21c5fe650c0,category:2e610c19e30d8431,RELATED_LINK,data\raw\zara\discovery\3174.json
category:7646b21c5fe650c0,category:12f261f83e72a881,RELATED_LINK,data\raw\zara\discovery\3174.json
category:7646b21c5fe650c0,category:c5ab2427ffab4133,RELATED_LINK,data\raw\zara\discovery\3174.json
category:7646b21c5fe650c0,category:25247cba85667883,RELATED_LINK,data\raw\zara\discovery\3174.json
category:7646b21c5fe650c0,category:5fef2668deb47355,RELATED_LINK,data\raw\zara\discovery\3174.json
category:7646b21c5fe650c0,category:90cc12c57e779476,RELATED_LINK,data\raw\zara\discovery\3174.json
category:7646b21c5fe650c0,category:4618ddd0488f15c7,RELATED_LINK,data\raw\zara\discovery\3174.json
category:7646b21c5fe650c0,category:2c4a5863c813b5ee,RELATED_LINK,data\raw\zara\discovery\3174.json
category:7646b21c5fe650c0,category:67ae6741c8034dac,RELATED_LINK,data\raw\zara\discovery\3174.json
category:7646b21c5fe650c0,category:e16bc65c15899d9d,RELATED_LINK,data\raw\zara\discovery\3174.json
category:7646b21c5fe650c0,category:e1c79596ba9ed8b8,RELATED_LINK,data\raw\zara\discovery\3174.json
category:7646b21c5fe650c0,category:c02c58555d24d51a,RELATED_LINK,data\raw\zara\discovery\3174.json
category:7646b21c5fe650c0,category:a5b3626926846f0b,RELATED_LINK,data\raw\zara\discovery\3174.json
category:7646b21c5fe650c0,category:97787d9f86820684,RELATED_LINK,data\raw\zara\discovery\3174.json
category:7646b21c5fe650c0,category:28187e18bcbcb457,RELATED_LINK,data\raw\zara\discovery\3174.json
category:7646b21c5fe650c0,category:a90746e9b12ca312,RELATED_LINK,data\raw\zara\discovery\3174.json
category:7646b21c5fe650c0,category:5069281f29a1ff75,RELATED_LINK,data\raw\zara\discovery\3174.json
category:7646b21c5fe650c0,category:7d11bbc8108fb596,RELATED_LINK,data\raw\zara\discovery\3174.json
category:7646b21c5fe650c0,category:51722dd38abdd1cb,RELATED_LINK,data\raw\zara\discovery\3174.json
category:7646b21c5fe650c0,category:b8f2003d5b630a6d,RELATED_LINK,data\raw\zara\discovery\3174.json
category:7646b21c5fe650c0,category:31967ffd8526d619,RELATED_LINK,data\raw\zara\discovery\3174.json
category:7646b21c5fe650c0,category:ef79297b7a465839,RELATED_LINK,data\raw\zara\discovery\3174.json
category:7646b21c5fe650c0,category:de8b8e048badf9de,RELATED_LINK,data\raw\zara\discovery\3174.json
category:7646b21c5fe650c0,category:92d87157bfe4c137,RELATED_LINK,data\raw\zara\discovery\3174.json
category:7646b21c5fe650c0,category:d9d8e46557c98bec,RELATED_LINK,data\raw\zara\discovery\3174.json
category:7646b21c5fe650c0,category:5d492e64a36987f3,RELATED_LINK,data\raw\zara\discovery\3174.json
category:7646b21c5fe650c0,category:e571a2bc5f5180d9,RELATED_LINK,data\raw\zara\discovery\3174.json
category:7646b21c5fe650c0,category:d4efe5de60650ba8,RELATED_LINK,data\raw\zara\discovery\3174.json
category:4618ddd0488f15c7,category:25c9417fba67de39,RELATED_LINK,data\raw\zara\discovery\4055.json
category:4618ddd0488f15c7,category:fddee08b1d9b3ebb,RELATED_LINK,data\raw\zara\discovery\4055.json
category:4618ddd0488f15c7,category:d280084976e53695,RELATED_LINK,data\raw\zara\discovery\4055.json
category:4618ddd0488f15c7,category:467fd38657bfd668,RELATED_LINK,data\raw\zara\discovery\4055.json
category:4618ddd0488f15c7,category:7f82aadbde310d6e,RELATED_LINK,data\raw\zara\discovery\4055.json
category:4618ddd0488f15c7,category:c09015cfe6a984fd,RELATED_LINK,data\raw\zara\discovery\4055.json
category:4618ddd0488f15c7,category:7646b21c5fe650c0,RELATED_LINK,data\raw\zara\discovery\4055.json
category:4618ddd0488f15c7,category:9b53282c363d9d71,RELATED_LINK,data\raw\zara\discovery\4055.json
category:4618ddd0488f15c7,category:5a9cf10d56051d37,RELATED_LINK,data\raw\zara\discovery\4055.json
category:4618ddd0488f15c7,category:e5bea6e3867aa001,RELATED_LINK,data\raw\zara\discovery\4055.json
category:4618ddd0488f15c7,category:7e78d3be6d7c9174,RELATED_LINK,data\raw\zara\discovery\4055.json
category:4618ddd0488f15c7,category:5f59c07a6fd1725b,RELATED_LINK,data\raw\zara\discovery\4055.json
category:4618ddd0488f15c7,category:c596c1e2efebefde,RELATED_LINK,data\raw\zara\discovery\4055.json
category:4618ddd0488f15c7,category:2e610c19e30d8431,RELATED_LINK,data\raw\zara\discovery\4055.json
category:4618ddd0488f15c7,category:12f261f83e72a881,RELATED_LINK,data\raw\zara\discovery\4055.json
category:4618ddd0488f15c7,category:c5ab2427ffab4133,RELATED_LINK,data\raw\zara\discovery\4055.json
category:4618ddd0488f15c7,category:25247cba85667883,RELATED_LINK,data\raw\zara\discovery\4055.json
category:4618ddd0488f15c7,category:5fef2668deb47355,RELATED_LINK,data\raw\zara\discovery\4055.json
category:4618ddd0488f15c7,category:90cc12c57e779476,RELATED_LINK,data\raw\zara\discovery\4055.json
category:4618ddd0488f15c7,category:2c4a5863c813b5ee,RELATED_LINK,data\raw\zara\discovery\4055.json
category:4618ddd0488f15c7,category:67ae6741c8034dac,RELATED_LINK,data\raw\zara\discovery\4055.json
category:4618ddd0488f15c7,category:e16bc65c15899d9d,RELATED_LINK,data\raw\zara\discovery\4055.json
category:4618ddd0488f15c7,category:e1c79596ba9ed8b8,RELATED_LINK,data\raw\zara\discovery\4055.json
