product_id,category_id,category_url
zara-us:05029260,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:07894712,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:02731059,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:08021158,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:02285098,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:02241789,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:03152205,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:07850203,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:08741246,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:04661204,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:04772386,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:03067235,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:07241801,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:03067223,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:05029174,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:07232712,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:04772391,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:03046292,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:05029219,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:03069348,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:04786249,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:01165169,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:03897164,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:07861207,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:04813814,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:03897170,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:07232896,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:00387156,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
